"Transaction ID";"Transaction Date";"Value";"Account To";"Account Number";"Account Type";"Balance Date";"Balance";"Account Holder ID";"Name";"Date of Birth";"First Line of Address";"Contact Number"
"512522472";"2023-02-05";"1625.6";"32192958";"66341438";"Basic";"2023-01-31";"685.06";"59058746";"Cairistiona Stoeckle";"12/05/1982";"9 Linden Pass";"07580758768"
"1422621332";"2023-02-13";"1013.4";"49581833";"66341438";"Basic";"2023-01-31";"685.06";"59058746";"Cairistiona Stoeckle";"12/05/1982";"9 Linden Pass";"07580758768"
"634577484";"2023-02-05";"1922.5";"37561049";"85192761";"Gold";"2023-01-31";"982.48";"96807896";"Mohandas Terrazzo";"24/05/1970";"19370 Nancy Junction";"07357309650"
"858330121";"2023-02-05";"1712.2";"11110085";"98882225";"Basic";"2023-01-31";"881.65";"41639376";"Correna Rhymer";"23/05/1997";"64 Portage Court";"07266417443"
"8141884395";"2023-02-11";"1363.6";"60017511";"62256127";"Gold";"2023-01-31";"784.39";"28577325";"Berri Bradberry";"12/07/1994";"43 Schlimgen Pass";"07528399319"
"5425969864";"2023-02-12";"1491.7";"36696277";"62256127";"Gold";"2023-01-31";"784.39";"28577325";"Berri Bradberry";"12/07/1994";"43 Schlimgen Pass";"07528399319"
"1097057445";"2023-02-05";"1110.7";"21293955";"22374612";"Gold";"2023-01-31";"554.31";"27330896";"Eleonore Raphael";"09/06/1987";"2 Farragut Terrace";"07100932184"
"2094371123";"2023-02-10";"1725.1";"45859156";"51471469";"Gold";"2023-01-31";"611.19";"17600617";"Elli Hazleton";"08/12/1981";"89314 Monica Lane";"07671784422"
"5172123717";"2023-02-14";"1773.6";"19334563";"85723355";"Gold";"2023-01-31";"745.34";"84700550";"Valle Gebuhr";"23/09/1989";"8 Bunting Parkway";"07784016153"
"213599996";"2023-02-08";"1368.6";"84448752";"22137086";"Basic";"2023-01-31";"410.35";"42903192";"Kerry Gaze";"29/06/1992";"3 Esker Place";"07903643984"
"4025712466";"2023-02-09";"1288.6";"72784766";"22137086";"Basic";"2023-01-31";"410.35";"42903192";"Kerry Gaze";"29/06/1992";"3 Esker Place";"07903643984"
"8307972981";"2023-02-09";"1679.2";"93446276";"61860337";"Basic";"2023-01-31";"892.77";"54445053";"Ursuline Netti";"15/04/1953";"97809 Brentwood Way";"07931767158"
"4657383655";"2023-02-14";"2010.0";"18348734";"72354216";"Gold";"2023-01-31";"852.23";"9688537";"Llywellyn Shinfield";"12/08/1979";"589 Manitowish Alley";"07365625939"
"2390149693";"2023-02-05";"1131.8";"32386770";"96837696";"Gold";"2023-01-31";"889.9";"88786772";"Wenona McVitty";"14/04/1988";"3 Crest Line Center";"07699796362"
"3227438283";"2023-02-07";"1613.2";"27870202";"51298007";"Basic";"2023-01-31";"427.17";"7182927";"Aeriel Robak";"05/03/1983";"343 Pond Place";"07318674445"
"3959126042";"2023-02-06";"1037.3";"38969279";"13277127";"Basic";"2023-01-31";"793.22";"252258";"Carissa Mulliss";"09/05/1933";"4601 Canary Terrace";"07154915911"
"3008338488";"2023-02-05";"1852.7";"77797288";"30312615";"Gold";"2023-01-31";"659.36";"34374206";"Kennan Roomes";"22/05/1969";"1 Magdeline Road";"07376999770"
"3717091964";"2023-02-05";"1195.0";"47091705";"26907311";"Basic";"2023-01-31";"842.69";"33680005";"Aleta Ruvel";"25/12/1942";"12 Carioca Point";"07856477700"
"4133808312";"2023-02-05";"1685.4";"41282329";"64486954";"Gold";"2023-01-31";"378.0";"70983885";"Eliza Morrad";"11/07/1983";"30397 Morningstar Drive";"07443679085"
"1600966713";"2023-02-11";"1454.9";"62671957";"64486954";"Gold";"2023-01-31";"378.0";"70983885";"Eliza Morrad";"11/07/1983";"30397 Morningstar Drive";"07443679085"
"3365854789";"2023-02-10";"1375.3";"41981752";"95642341";"Gold";"2023-01-31";"695.88";"71960167";"Stanley Loddy";"19/11/1994";"45654 Mockingbird Trail";"07335737122"
"4635802795";"2023-02-05";"1526.1";"60184250";"45558696";"Basic";"2023-01-31";"760.19";"84299544";"Joannes Walczak";"01/07/1981";"9702 Pierstorff Street";"07197765679"
"6088822880";"2023-02-09";"1160.0";"27713909";"59152169";"Basic";"2023-01-31";"148.6";"37329529";"Dwayne Boc";"19/05/1960";"7 Kim Terrace";"07979396226"
"5106930413";"2023-02-05";"1174.8";"16223952";"78927989";"Gold";"2023-01-31";"825.23";"87222885";"Juline Gillion";"18/10/1993";"1540 Karstens Way";"07398841684"
"5258873692";"2023-02-05";"1917.1";"69561077";"34921262";"Gold";"2023-01-31";"971.82";"31671267";"Moina Farnfield";"19/12/1999";"86 Banding Point";"07235956284"
"9426131787";"2023-02-05";"1144.8";"44228646";"43541008";"Gold";"2023-01-31";"413.2";"66489980";"Simonette Westoll";"16/08/1967";"28455 Truax Trail";"07595149901"
"6437426330";"2023-02-05";"1315.1";"26109213";"71868471";"Basic";"2023-01-31";"474.32";"21542668";"Lanae Lutas";"07/09/1938";"5 Myrtle Trail";"07655940959"
"6506779748";"2023-02-05";"1463.6";"82259327";"68484031";"Basic";"2023-01-31";"853.99";"93396506";"Tine Barnet";"13/02/1952";"12016 Lotheville Pass";"07131680793"
"8636422310";"2023-02-06";"1486.9";"27193470";"58491429";"Basic";"2023-01-31";"937.47";"83975113";"Bernetta Hagan";"27/04/2001";"72746 Heath Plaza";"07663200977"
"8410567636";"2023-02-12";"1268.1";"76847816";"27600956";"Basic";"2023-01-31";"84.39";"79820166";"Roxana Kolushev";"24/07/1936";"3038 Roth Hill";"07903584842"
"703305565";"2023-02-13";"1062.5";"89438779";"42652193";"Gold";"2023-01-31";"566.53";"75578843";"Armstrong Conklin";"19/03/1982";"91 Algoma Way";"07615074864"
"3138077927";"2023-02-06";"1095.4";"66416254";"33116647";"Basic";"2023-01-31";"391.76";"59471184";"Kristos Mitchelmore";"07/04/1986";"54 Loftsgordon Point";"07392923109"
"7467124287";"2023-02-05";"1168.4";"92340721";"49039474";"Gold";"2023-01-31";"574.7";"17037391";"Junie Maydway";"20/11/1956";"66 Ludington Alley";"07396627499"
"7901964278";"2023-02-11";"1815.0";"99685765";"49039474";"Gold";"2023-01-31";"574.7";"17037391";"Junie Maydway";"20/11/1956";"66 Ludington Alley";"07396627499"
"6510708876";"2023-02-12";"1128.7";"84070285";"85344981";"Basic";"2023-01-31";"874.46";"32097429";"Krishnah McColm";"03/05/1945";"65 Lakewood Gardens Terrace";"07123765935"
"6643142997";"2023-02-09";"1202.9";"11882775";"84746166";"Gold";"2023-01-31";"806.73";"76534206";"Wainwright Cinnamond";"01/12/1961";"8514 East Drive";"07105816352"
"2966603895";"2023-02-11";"1000.2";"39504855";"79570236";"Gold";"2023-01-31";"91.66";"95393533";"Cicily Dearnly";"13/05/1980";"7585 Michigan Park";"07353891176"
"9881869013";"2023-02-10";"1052.9";"41252281";"53845615";"Basic";"2023-01-31";"597.04";"53284971";"Melita Grouvel";"20/01/1991";"1 Victoria Point";"07528594995"
"8791134862";"2023-02-05";"1748.6";"12240007";"46525458";"Gold";"2023-01-31";"938.4";"77105828";"Tiphanie Ream";"15/01/2002";"343 Starling Parkway";"07814193387"
"9122546715";"2023-02-05";"1317.7";"94060198";"67466632";"Gold";"2023-01-31";"350.06";"36121292";"Gayle Bellwood";"13/09/1952";"8012 Oak Valley Terrace";"07116687087"
"3364251460";"2023-02-09";"1060.0";"92155262";"32308270";"Gold";"2023-01-31";"976.53";"50048247";"Alley Hazeman";"13/07/1932";"9991 Heffernan Court";"07104529577"
"4230172990";"2023-02-09";"1410.1";"68315462";"10231977";"Basic";"2023-01-31";"61.63";"41402857";"Federico Cathro";"13/12/1985";"12 Green Hill";"07283906757"
"5914208858";"2023-02-11";"1010.6";"85924719";"12680102";"Basic";"2023-01-31";"674.64";"77963684";"Edithe Griggs";"18/10/1993";"19659 Tony Lane";"07400436640"
"9675139412";"2023-02-14";"1053.5";"52835507";"76146870";"Basic";"2023-01-31";"414.24";"69518742";"Dianne Obern";"07/04/1940";"64097 Sauthoff Court";"07665669464"
"6596515745";"2023-02-08";"1668.5";"16124993";"73983591";"Basic";"2023-01-31";"292.39";"68617317";"Rube Blacket";"10/05/1992";"63 Division Crossing";"07527198701"
"9153064143";"2023-02-14";"1338.4";"23295106";"45029598";"Gold";"2023-01-31";"558.87";"30124635";"Jerri McCrohon";"04/07/2003";"95 Vernon Park";"07696895888"
"6474019611";"2023-02-09";"1705.6";"63746530";"43616790";"Gold";"2023-01-31";"365.67";"99599289";"Jean Arthur";"10/11/1957";"64 Duke Terrace";"07521843952"
"6391282196";"2023-02-07";"1277.4";"18133554";"47414258";"Basic";"2023-01-31";"900.7";"57803449";"Dolley Shellibeer";"02/02/1959";"4721 American Avenue";"07334199920"
"2799250149";"2023-02-07";"1516.3";"77688406";"65143384";"Basic";"2023-01-31";"227.08";"42907105";"Annmaria Craske";"28/06/1957";"1045 Thompson Circle";"07505587763"
"2395653497";"2023-02-10";"1188.3";"60114464";"70554021";"Gold";"2023-01-31";"44.26";"41586339";"Nert Rosenzwig";"11/11/1991";"684 Bobwhite Terrace";"07280776110"
"9184252820";"2023-02-12";"1764.4";"84695068";"66586860";"Gold";"2023-01-31";"938.51";"32419583";"Urson Fulbrook";"21/07/1974";"3423 Stephen Circle";"07660206901"
"9059693922";"2023-02-09";"1434.1";"40082477";"15044055";"Gold";"2023-01-31";"204.3";"33356634";"Ruprecht Jessel";"21/05/1944";"6761 Toban Circle";"07143621889"
"3441549473";"2023-02-14";"1323.7";"64168292";"72309641";"Basic";"2023-01-31";"386.61";"35096245";"Simeon Westwell";"17/06/1966";"57 Cordelia Drive";"07196750963"
"799584541";"2023-02-07";"1819.0";"38558525";"73328955";"Basic";"2023-01-31";"404.7";"83595618";"Blithe Pettipher";"22/04/2002";"552 Fair Oaks Plaza";"07404796564"
"5487316627";"2023-02-11";"1828.9";"13117442";"88933315";"Gold";"2023-01-31";"289.79";"58527537";"Dudley Tomek";"04/03/1973";"5957 Scofield Street";"07457996003"
"2959546091";"2023-02-06";"1138.4";"65724980";"83981442";"Gold";"2023-01-31";"89.35";"84350400";"Emelyne Victory";"27/06/1975";"793 Oak Center";"07635714109"
"2976252556";"2023-02-06";"1011.5";"62412215";"71934515";"Gold";"2023-01-31";"340.99";"40723861";"Edmund Roseby";"21/08/1945";"643 Fordem Center";"07754311768"
"9076940436";"2023-02-12";"1041.9";"46643937";"77931114";"Gold";"2023-01-31";"480.52";"12707756";"Lara Betteriss";"29/09/1997";"3774 Shopko Center";"07847260700"
"4322436110";"2023-02-08";"2017.7";"64683004";"61847987";"Basic";"2023-01-31";"874.22";"91382721";"Deloris Blackader";"07/09/1937";"94017 Roth Place";"07737759100"
"9756301309";"2023-02-08";"1002.0";"98221133";"30093672";"Gold";"2023-01-31";"939.77";"4306281";"Marve Broodes";"17/10/1941";"9 Blue Bill Park Court";"07292034852"
"2113578247";"2023-02-12";"1061.5";"22696687";"21475060";"Gold";"2023-01-31";"354.98";"78502675";"Leontine Boatswain";"17/05/1959";"65 Dryden Point";"07838565712"
"3525710887";"2023-02-07";"1159.5";"44019515";"19836996";"Basic";"2023-01-31";"245.14";"63508404";"Madelle Attril";"14/07/1996";"32 Morrow Drive";"07589616818"
"7904620219";"2023-02-12";"1261.7";"34866268";"59455653";"Gold";"2023-01-31";"4.64";"53605869";"Zarah Johananoff";"12/05/1964";"5273 Manufacturers Way";"07898432354"
"4200359480";"2023-02-06";"1124.1";"63556863";"31131351";"Basic";"2023-01-31";"278.94";"5570440";"Danica Feldhammer";"26/09/1937";"16 Ryan Center";"07497290764"
"9300429434";"2023-02-12";"2208.4";"11928523";"92145159";"Gold";"2023-01-31";"61.65";"71474832";"Gunther Fawltey";"02/02/2003";"452 Bartelt Hill";"07513000809"
"5934283340";"2023-02-06";"1751.6";"32424424";"78541427";"Basic";"2023-01-31";"366.51";"57993685";"Audrye Yarmouth";"07/01/1937";"33 Banding Circle";"07294196796"
"634472038";"2023-02-13";"1121.3";"98568929";"21719977";"Gold";"2023-01-31";"758.81";"90895447";"Codi Pattison";"28/10/1988";"7 Messerschmidt Alley";"07220586650"
"5946791915";"2023-02-06";"1201.1";"57446648";"24149353";"Joint";"2023-01-31";"487.27";"42772846";"Neda Sleaford";"03/11/2003";"351 Division Street";"07410547442"
"5946791915";"2023-02-06";"1201.1";"57446648";"24149353";"Joint";"2023-01-31";"487.27";"20894297";"Roddy Tackell";"14/04/1976";"351 Division Street";"07240230684"
"7577450812";"2023-02-08";"1044.7";"81932657";"16067516";"Gold";"2023-01-31";"494.33";"308061";"Georgette Tamplin";"30/10/1962";"712 Gulseth Way";"07734687967"
"8140515736";"2023-02-07";"1440.9";"88570753";"11333185";"Gold";"2023-01-31";"693.23";"12386822";"Tandi Aberkirdo";"13/05/2001";"40 Buell Crossing";"07224213952"
"3142386262";"2023-02-14";"2620.1";"86068003";"64299012";"Basic";"2023-01-31";"509.56";"68222526";"Ludvig Mustard";"14/08/1998";"9125 Bultman Center";"07712521123"
"7834529188";"2023-02-14";"1308.6";"82115900";"71643841";"Gold";"2023-01-31";"232.5";"31915563";"Ange Stoneham";"11/05/1933";"24728 Emmet Lane";"07205592453"
"6907266245";"2023-02-12";"1149.0";"68198696";"91349198";"Gold";"2023-01-31";"669.58";"29615078";"Sapphire Garry";"27/02/1999";"51239 Dunning Trail";"07313061573"
"4529731146";"2023-02-07";"1429.1";"33240853";"53260868";"Basic";"2023-01-31";"966.85";"79977068";"Bobbee Sterre";"25/09/1973";"2776 Macpherson Avenue";"07104773838"
"5976076416";"2023-02-08";"1026.8";"97988499";"52461586";"Gold";"2023-01-31";"596.3";"38951641";"Penny Skitt";"02/06/1933";"572 Drewry Circle";"07990083087"
"2488904619";"2023-02-14";"2138.0";"35126236";"20908067";"Basic";"2023-01-31";"607.53";"27902624";"Johnnie Exeter";"31/07/1981";"53 Algoma Road";"07670500402"
"973381515";"2023-02-12";"1663.0";"36871984";"39013360";"Joint";"2023-01-31";"987.76";"78561748";"Nance Swalwel";"02/05/2003";"84 Wayridge Avenue";"07599679728"
"973381515";"2023-02-12";"1663.0";"36871984";"39013360";"Joint";"2023-01-31";"987.76";"63534356";"Eartha Brouncker";"04/08/1938";"84 Wayridge Avenue";"07352327545"
"8680634573";"2023-02-09";"1855.5";"35633136";"24462859";"Basic";"2023-01-31";"646.0";"50137483";"Kittie Heakins";"10/07/1957";"9 Village Green Point";"07641727085"
"1519453760";"2023-02-07";"1070.1";"49454023";"50547726";"Basic";"2023-01-31";"675.06";"8321976";"Josephine Langeley";"24/01/1987";"154 Arapahoe Crossing";"07810152803"
"1740428250";"2023-02-07";"1434.3";"21558805";"71332337";"Basic";"2023-01-31";"661.23";"27293736";"Gisella Farady";"06/10/1930";"38 Forest Run Crossing";"07682559522"
"1995126314";"2023-02-07";"1808.5";"21694967";"99481977";"Basic";"2023-01-31";"940.06";"68720625";"Betsy Demangeon";"02/07/2002";"2791 Melody Hill";"07873645269"
"7926940879";"2023-02-07";"1500.0";"44586370";"67716893";"Basic";"2023-01-31";"250.99";"9603887";"Carny Atthow";"14/07/1970";"89319 Truax Parkway";"07646508264"
"7112744326";"2023-02-08";"1686.0";"54541943";"11438427";"Basic";"2023-01-31";"484.08";"12807209";"Lora Umpleby";"03/04/1952";"953 Pierstorff Court";"07470603316"
"2359633759";"2023-02-07";"1348.3";"38990596";"46643937";"Gold";"2023-01-31";"751.73";"28934417";"Taryn Likly";"14/08/1970";"55 Melrose Terrace";"07584875836"
"8003487307";"2023-02-10";"1484.2";"95710324";"59663741";"Basic";"2023-01-31";"642.86";"37852798";"Franciskus Scimoni";"23/12/1989";"929 Bowman Center";"07159541292"
"9662970398";"2023-02-13";"1127.3";"72354216";"61724951";"Gold";"2023-01-31";"656.25";"26882908";"Estrella Pretley";"08/11/1933";"9858 Hagan Pass";"07283853245"
"6719011871";"2023-02-11";"1949.6";"30672740";"39402264";"Gold";"2023-01-31";"993.04";"73519658";"Sauncho Moland";"29/07/1984";"56 Vermont Park";"07279287444"
"3435734426";"2023-02-07";"1806.9";"28738041";"22393008";"Gold";"2023-01-31";"753.5";"94839122";"Toinette Dight";"30/07/1951";"8 Bluejay Avenue";"07661260409"
"57491925";"2023-02-12";"1761.1";"19094015";"65589565";"Gold";"2023-01-31";"321.99";"37386889";"Annabel Medd";"17/02/1959";"24 Warner Junction";"07175713923"
"4013458284";"2023-02-07";"1225.0";"46525458";"91142310";"Basic";"2023-01-31";"363.08";"22859024";"Pierre Skatcher";"19/12/1949";"745 Crownhardt Street";"07253371140"
"4279360650";"2023-02-08";"1254.7";"91576212";"51504474";"Basic";"2023-01-31";"153.25";"96559278";"Raeann Giamelli";"07/03/1944";"50426 Lukken Court";"07141897730"
"4658240718";"2023-02-07";"1392.7";"36636385";"64462046";"Gold";"2023-01-31";"847.04";"80441621";"Ebenezer Skinley";"03/07/2002";"9 Jackson Drive";"07277016427"
"5898567321";"2023-02-10";"1795.9";"49520335";"55304418";"Basic";"2023-01-31";"968.71";"26132993";"Tatum McGarahan";"19/09/1942";"1875 Hanson Court";"07450115970"
"6020529444";"2023-02-11";"1214.6";"92376825";"55304418";"Basic";"2023-01-31";"968.71";"26132993";"Tatum McGarahan";"19/09/1942";"1875 Hanson Court";"07450115970"
"9859809917";"2023-02-08";"2283.2";"25678043";"24529850";"Basic";"2023-01-31";"800.79";"74244392";"Coralie Knellen";"28/09/1968";"682 Morning Pass";"07134906360"
"5264143870";"2023-02-07";"1567.0";"92214557";"98156945";"Gold";"2023-01-31";"449.81";"341757";"Kakalina Plumtree";"11/11/1975";"6 Dahle Junction";"07842561799"
"5400364764";"2023-02-07";"1236.7";"76482858";"76257915";"Gold";"2023-01-31";"795.66";"44222762";"Lemmy Kingaby";"09/08/1993";"10809 Florence Hill";"07295738518"
"8263650534";"2023-02-07";"1002.5";"68275028";"31770323";"Gold";"2023-01-31";"666.66";"94428213";"Maddy Thatcher";"15/12/1933";"7156 Rowland Hill";"07617883129"
"6080261693";"2023-02-11";"1507.4";"93529019";"54937975";"Basic";"2023-01-31";"218.66";"91548641";"Noemi Ravenscraft";"29/04/1939";"7864 Crowley Crossing";"07388919183"
"3764045884";"2023-02-12";"1077.3";"88538200";"15428008";"Gold";"2023-01-31";"131.02";"78909455";"Pearl Tradewell";"20/05/2004";"7 Mariners Cove Way";"07238864294"
"4416585330";"2023-02-08";"1621.0";"37789180";"61087394";"Basic";"2023-01-31";"112.81";"87142111";"Lalo Cheesman";"02/10/1967";"1 Lawn Point";"07507591005"
"3693906904";"2023-02-14";"1879.5";"46073044";"61087394";"Basic";"2023-01-31";"112.81";"87142111";"Lalo Cheesman";"02/10/1967";"1 Lawn Point";"07507591005"
"7182478331";"2023-02-07";"1298.9";"55986093";"96278865";"Gold";"2023-01-31";"930.45";"49970097";"Thornie Cornils";"18/08/1934";"77 Elmside Terrace";"07547699186"
"7719095529";"2023-02-12";"1799.2";"66257438";"59238438";"Gold";"2023-01-31";"105.1";"87088344";"Jehanna Sprakes";"31/10/1975";"9636 Michigan Junction";"07140498765"
"8036664046";"2023-02-11";"1733.6";"15258886";"50024545";"Basic";"2023-01-31";"867.21";"59708744";"Cleon Britten";"02/03/1980";"926 Garrison Court";"07783295918"
"5484911877";"2023-02-11";"1231.3";"53858816";"63569270";"Basic";"2023-01-31";"949.8";"6229551";"Valerie Knights";"20/03/1972";"56 International Plaza";"07714059640"
"4348426260";"2023-02-08";"1589.0";"60522190";"35633136";"Gold";"2023-01-31";"603.11";"14537251";"Rora Couldwell";"19/02/1985";"8 Golf View Way";"07573728535"
"8350823712";"2023-02-07";"1689.7";"37945317";"54878364";"Gold";"2023-01-31";"80.24";"6668693";"Aurie Finlan";"18/05/1978";"1141 Mccormick Point";"07337199494"
"6572965856";"2023-02-12";"1291.9";"48081999";"96227490";"Gold";"2023-01-31";"242.11";"88720740";"Catherina Benson";"13/02/1932";"19 Bunker Hill Alley";"07303372399"
"1919089853";"2023-02-13";"1535.7";"54300071";"59876714";"Basic";"2023-01-31";"938.46";"9186886";"Saudra Aldritt";"24/02/1935";"50689 Homewood Avenue";"07140080643"
"4000808907";"2023-02-13";"1370.8";"92145159";"18447548";"Basic";"2023-01-31";"574.24";"14924822";"Amalle Townsend";"06/01/1959";"3526 Sutherland Alley";"07564656009"
"9326834948";"2023-02-07";"1741.9";"53091928";"59252971";"Gold";"2023-01-31";"803.65";"55717348";"Abbie Bonehill";"14/10/2003";"2346 Killdeer Terrace";"07325085865"
"9713257863";"2023-02-07";"1198.9";"11306584";"85551186";"Basic";"2023-01-31";"909.25";"73947038";"Stefania Shortall";"16/05/1991";"264 Pearson Hill";"07315886787"
"9791706700";"2023-02-07";"1581.8";"86218347";"40039031";"Gold";"2023-01-31";"124.72";"85969311";"Oralla Plumm";"21/04/1940";"91 Washington Terrace";"07901713079"
"6732430556";"2023-02-10";"1640.4";"60114464";"11846043";"Basic";"2023-01-31";"915.59";"21844263";"Harrietta McIlwrath";"12/05/1971";"88637 Rutledge Point";"07319685775"
"971308187";"2023-02-08";"1737.4";"64303157";"89697097";"Gold";"2023-01-31";"449.71";"66904429";"Chlo Karolczyk";"10/12/1975";"64 Hovde Circle";"07396892090"
"1599468271";"2023-02-08";"1374.1";"63298193";"46085917";"Gold";"2023-01-31";"340.16";"97306296";"Felicdad Reder";"20/10/1941";"6946 Hoffman Road";"07889666644"
"2733294954";"2023-02-08";"1382.5";"15899774";"42838186";"Gold";"2023-01-31";"466.48";"43499450";"Shurlock Siviter";"11/01/1989";"11082 Cottonwood Street";"07401023617"
"2833053614";"2023-02-08";"1253.6";"76343783";"84448752";"Gold";"2023-01-31";"412.15";"53288992";"Opaline Huddart";"31/03/1938";"927 Algoma Park";"07532581601"
"3481459262";"2023-02-08";"1024.6";"58811985";"54868017";"Gold";"2023-01-31";"789.86";"71462944";"Pen Wilshere";"11/05/1934";"20 Laurel Point";"07361493364"
"9044315250";"2023-02-13";"1525.2";"53884626";"60996794";"Basic";"2023-01-31";"27.98";"72296511";"Vere Radenhurst";"20/06/1994";"3405 Utah Hill";"07570905168"
"4606990570";"2023-02-11";"1168.2";"39542358";"17085651";"Gold";"2023-01-31";"945.51";"90628588";"Otho Kelinge";"03/06/1958";"22 Kennedy Trail";"07524597284"
"8864200932";"2023-02-11";"1635.6";"54067346";"17085651";"Gold";"2023-01-31";"945.51";"90628588";"Otho Kelinge";"03/06/1958";"22 Kennedy Trail";"07524597284"
"784603499";"2023-02-14";"1583.4";"39744047";"17085651";"Gold";"2023-01-31";"945.51";"90628588";"Otho Kelinge";"03/06/1958";"22 Kennedy Trail";"07524597284"
"9847562024";"2023-02-12";"1183.8";"84778718";"29358670";"Gold";"2023-01-31";"874.94";"14221230";"Joice Lufkin";"01/08/1962";"6033 Dunning Center";"07943159313"
"1013772741";"2023-02-13";"1665.4";"48271608";"19789505";"Basic";"2023-01-31";"893.9";"51019591";"Blanch Kinforth";"12/07/1949";"94115 Clemons Alley";"07628210281"
"1893648036";"2023-02-12";"1261.6";"58925998";"75134291";"Basic";"2023-01-31";"903.25";"23415773";"Corabel Leisman";"10/10/1948";"22 Weeping Birch Point";"07782076118"
"7447043141";"2023-02-08";"1316.4";"52203356";"83530541";"Gold";"2023-01-31";"630.6";"40898819";"Lind Mickelwright";"12/12/1972";"4391 Amoth Center";"07478747011"
"9394994130";"2023-02-08";"1808.4";"50520009";"32400822";"Gold";"2023-01-31";"987.34";"29648464";"Van Barritt";"26/10/1995";"5 Emmet Junction";"07622614912"
"1857908597";"2023-02-12";"1255.7";"41542689";"27596004";"Gold";"2023-01-31";"505.73";"89861979";"Garald Venny";"27/07/1965";"9 Buell Hill";"07535383868"
"1058766783";"2023-02-09";"1324.2";"27108454";"95307629";"Gold";"2023-01-31";"502.48";"71851514";"Jennee Hoyle";"14/12/1997";"726 Katie Court";"07534192345"
"7293949189";"2023-02-12";"1690.9";"93564856";"58216756";"Basic";"2023-01-31";"642.13";"13012723";"Samara Dreossi";"27/08/1940";"9712 Katie Junction";"07308649451"
"5019162140";"2023-02-10";"1526.7";"22393008";"60138058";"Basic";"2023-01-31";"686.46";"63274244";"Filip Doneld";"16/05/1930";"143 Northwestern Avenue";"07662121950"
"2882617933";"2023-02-13";"1023.0";"41282329";"61178950";"Basic";"2023-01-31";"104.88";"37666929";"Gawen Feldheim";"17/10/1986";"9778 Larry Crossing";"07551559282"
"3072380945";"2023-02-09";"1260.0";"22393008";"59110895";"Basic";"2023-01-31";"605.5";"97934007";"Arron Isaac";"30/07/1951";"1278 Mallard Park";"07116758375"
"4456138882";"2023-02-09";"1156.9";"56843498";"91829198";"Gold";"2023-01-31";"103.19";"77799605";"Kimball Penright";"18/06/1988";"162 Beilfuss Place";"07229437147"
"4595593104";"2023-02-09";"1208.0";"94342965";"15914466";"Gold";"2023-01-31";"436.62";"48411853";"Kathy Naden";"01/07/1951";"29316 Monterey Drive";"07409895649"
"4903491501";"2023-02-13";"1291.4";"49696722";"59198134";"Basic";"2023-01-31";"122.62";"95283111";"Sileas Rowter";"01/03/1932";"86 Nancy Drive";"07515621440"
"7942566005";"2023-02-09";"1038.5";"15100785";"98237008";"Gold";"2023-01-31";"437.26";"91129635";"Cathie Matelyunas";"16/01/1985";"210 Kennedy Center";"07609240164"
"8770709343";"2023-02-09";"1549.1";"54824933";"14014401";"Basic";"2023-01-31";"554.46";"11669981";"Clement Gant";"09/10/1958";"13 Barnett Lane";"07595178757"
"9718945814";"2023-02-09";"1166.4";"97581232";"44626164";"Basic";"2023-01-31";"915.14";"83863026";"Rhys De Vuyst";"12/05/1986";"13313 Lerdahl Avenue";"07323880621"
"2456424484";"2023-02-14";"1295.6";"29288598";"84310867";"Gold";"2023-01-31";"258.66";"76544315";"Emlynne Oneile";"19/08/1968";"42 Stoughton Trail";"07871594297"
"8757806101";"2023-02-13";"1503.2";"61555609";"69648759";"Basic";"2023-01-31";"693.39";"57398869";"Mora Reddin";"16/08/1981";"8 Eggendart Plaza";"07485581191"
"4242985320";"2023-02-10";"1210.3";"81181209";"86108287";"Basic";"2023-01-31";"523.61";"55131193";"Ilene Castro";"23/08/1932";"25768 Browning Drive";"07546415066"
"6199332598";"2023-02-10";"1147.5";"89905732";"41170515";"Basic";"2023-01-31";"713.46";"15970555";"Dana Kenrack";"09/10/1944";"35 Drewry Avenue";"07102797795"
"6227762334";"2023-02-10";"1134.6";"66175264";"28142099";"Gold";"2023-01-31";"420.86";"84176902";"Brnaby Mackrill";"01/08/1983";"5177 Kropf Way";"07620870297"
"7178801352";"2023-02-12";"1003.7";"44242297";"44145489";"Gold";"2023-01-31";"635.75";"37020061";"Meier Kerfut";"13/02/1998";"2587 Rieder Parkway";"07282817564"
"2202297596";"2023-02-12";"1145.7";"76256026";"52317175";"Gold";"2023-01-31";"25.94";"68550465";"Osborn Di Gregorio";"29/07/1993";"7678 Little Fleur Road";"07698908775"
"2589340206";"2023-02-11";"1104.5";"25779398";"78773905";"Basic";"2023-01-31";"511.78";"14287372";"Kary Jeanneau";"02/12/1949";"66 Lawn Junction";"07581411435"
"9070015781";"2023-02-10";"1275.3";"94973297";"93745446";"Basic";"2023-01-31";"574.89";"35237290";"Janet Comiam";"21/08/1964";"10 Petterle Center";"07458460825"
"9161107409";"2023-02-10";"1362.1";"96719450";"53086727";"Gold";"2023-01-31";"408.74";"99170960";"Kathe Winslade";"07/06/1981";"9 West Hill";"07926756392"
"9300490451";"2023-02-10";"1048.2";"83187508";"25636885";"Gold";"2023-01-31";"755.58";"6164823";"Emmie Kealey";"09/01/1953";"703 Upham Crossing";"07785042771"
